post_id,data,hora,formato,pilar,fase,semana,tema,gancho,legenda,cta,hashtags,direcao_visual,midia,status,ig_media_id,publicado_em,erro
2026-12-07-carrossel,2026-12-07,19:30,carrossel,Conexão,Evergreen de tráfego,Semana 17,Faceless não é se esconder; é escolher um formato possível,Faceless não é se esconder; é escolher um formato possível,"Tem muita gente vendendo uma vida perfeita. Aqui a conversa é outra.

Tema de hoje: Faceless não é se esconder; é escolher um formato possível.

Se o seu ponto de partida parece ruim, isso não te elimina. Só define qual é o próximo passo.

Você pode começar sem aparecer, sem equipamento caro e sem discurso de guru.

O que não dá é esperar coragem infinita para fazer a primeira publicação.

Comenta ""REAL"" se você quer começar do jeito possível, não do jeito perfeito.

#dozeroaoreal #rendacomhonestidade #infoproduto #marketingdigital #faceless #rendaextra #kiwify #conteudodigital","Comenta ""REAL"" se você quer começar do jeito possível, não do jeito perfeito.",#dozeroaoreal #rendacomhonestidade #infoproduto #marketingdigital #faceless #rendaextra #kiwify #conteudodigital,"Slide 1: pergunta direta. Slides seguintes: resposta em passos curtos. Último slide: ""salva para fazer depois"".",2026-12-07-carrossel/2026-12-07-carrossel-1.jpg;2026-12-07-carrossel/2026-12-07-carrossel-2.jpg;2026-12-07-carrossel/2026-12-07-carrossel-3.jpg;2026-12-07-carrossel/2026-12-07-carrossel-4.jpg;2026-12-07-carrossel/2026-12-07-carrossel-5.jpg;2026-12-07-carrossel/2026-12-07-carrossel-6.jpg,pendente,,,
2026-12-08-reels,2026-12-08,20:15,reels,Bastidores / prova honesta,Evergreen de tráfego,Semana 17,"Por que a garantia existe, mas o esforço continua sendo seu","Por que a garantia existe, mas o esforço continua sendo seu","A construção foi pensada para quem precisa sair da confusão e ir para um passo a passo.

Tema de hoje: Por que a garantia existe, mas o esforço continua sendo seu.

O conteúdo foi pensado para ensinar a estrutura: plataformas, conteúdo faceless, copy, organização e checklist de ação.

Sem depoimento inventado. Sem print falso. Sem ""ganhe X por dia"". A ideia é ser útil sem vender ilusão.

Isso deixa a promessa menor — e a entrega mais limpa.

Quer ver o mapa completo? O Guia Do Zero ao Real está no link da bio.

#dozeroaoreal #rendacomhonestidade #infoproduto #marketingdigital #faceless #rendaextra #kiwify #conteudodigital",Quer ver o mapa completo? O Guia Do Zero ao Real está no link da bio.,#dozeroaoreal #rendacomhonestidade #infoproduto #marketingdigital #faceless #rendaextra #kiwify #conteudodigital,"Reels silencioso com frases em tela e música tendência. 5 cenas, 2 segundos cada.",,pendente,,,
2026-12-09-stories,2026-12-09,12:30,stories,Venda direta honesta,Evergreen de tráfego,Semana 17,7 dias de garantia para você olhar com calma,7 dias de garantia para você olhar com calma,"O Guia Do Zero ao Real não promete renda automática. Ele entrega organização.

Tema de hoje: 7 dias de garantia para você olhar com calma.

Dentro dele você encontra fundamentos, cadastro em plataformas, conteúdo faceless, noções de copy e organização financeira básica.

Não é uma fórmula mágica. É um roteiro para parar de ficar perdido na primeira tela.

Você olha, aplica no seu ritmo e decide se faz sentido. Tem garantia de 7 dias conforme o checkout.

Para começar com um passo a passo organizado, acesse o guia pelo link da bio.

#dozeroaoreal #rendacomhonestidade #infoproduto #marketingdigital #faceless #rendaextra #kiwify #conteudodigital","Para começar com um passo a passo organizado, acesse o guia pelo link da bio.",#dozeroaoreal #rendacomhonestidade #infoproduto #marketingdigital #faceless #rendaextra #kiwify #conteudodigital,"Sequência de 3 stories: 1) pergunta/enquete, 2) dica curta, 3) CTA para link da bio/check-out.",2026-12-09-stories/2026-12-09-stories-1.jpg,pendente,,,
2026-12-10-estatico,2026-12-10,19:00,estatico,Educativo,Evergreen de tráfego,Semana 17,Como escolher uma plataforma sem travar na comparação,Como escolher uma plataforma sem travar na comparação,"O problema não é só falta de vontade. Muitas vezes é falta de ordem.

Tema de hoje: Como escolher uma plataforma sem travar na comparação.

Pensa nisso como uma escada: primeiro você entende a base, depois monta a estrutura, depois publica, depois ajusta.

Quando você pula etapas, tudo parece confuso e qualquer ferramenta vira desculpa para travar.

A meta aqui é fazer o simples bem feito: um produto claro, uma oferta honesta e conteúdo constante.

Salva esse post e segue o @dozero.aoreal para aprender o caminho sem promessa falsa.

#dozeroaoreal #rendacomhonestidade #infoproduto #marketingdigital #faceless #rendaextra #kiwify #conteudodigital",Salva esse post e segue o @dozero.aoreal para aprender o caminho sem promessa falsa.,#dozeroaoreal #rendacomhonestidade #infoproduto #marketingdigital #faceless #rendaextra #kiwify #conteudodigital,"Card simples: título, subtítulo e elemento visual lima. Visual limpo, sem poluição.",2026-12-10-estatico/2026-12-10-estatico-1.jpg,pendente,,,
2026-12-11-carrossel,2026-12-11,19:30,carrossel,Jornada,Evergreen de tráfego,Semana 17,A diferença entre estar perdido e estar no começo,A diferença entre estar perdido e estar no começo,"O começo não precisa ser impressionante. Precisa existir.

Tema de hoje: A diferença entre estar perdido e estar no começo.

Não é sobre fingir que está tudo pronto. É sobre documentar o processo e continuar mesmo quando ainda falta lapidar.

A vantagem de começar pequeno é que você consegue corrigir rápido, sem depender de equipe, estúdio ou orçamento.

Feito com honestidade ainda vence muita ideia perfeita que nunca sai do papel.

Se você também está começando, acompanha a jornada no @dozero.aoreal.

#dozeroaoreal #rendacomhonestidade #infoproduto #marketingdigital #faceless #rendaextra #kiwify #conteudodigital","Se você também está começando, acompanha a jornada no @dozero.aoreal.",#dozeroaoreal #rendacomhonestidade #infoproduto #marketingdigital #faceless #rendaextra #kiwify #conteudodigital,"Slide 1: ""antes de começar..."" Slides 2-5: erros/ajustes. Último slide: convite para o guia.",2026-12-11-carrossel/2026-12-11-carrossel-1.jpg;2026-12-11-carrossel/2026-12-11-carrossel-2.jpg;2026-12-11-carrossel/2026-12-11-carrossel-3.jpg;2026-12-11-carrossel/2026-12-11-carrossel-4.jpg;2026-12-11-carrossel/2026-12-11-carrossel-5.jpg;2026-12-11-carrossel/2026-12-11-carrossel-6.jpg,pendente,,,
2026-12-12-reels,2026-12-12,20:15,reels,Conexão,Evergreen de tráfego,Semana 17,O plano perfeito muitas vezes é só procrastinação com nome bonito,O plano perfeito muitas vezes é só procrastinação com nome bonito,"Se você está tentando começar e sente que está atrasado, respira.

Tema de hoje: O plano perfeito muitas vezes é só procrastinação com nome bonito.

Se o seu ponto de partida parece ruim, isso não te elimina. Só define qual é o próximo passo.

Você pode começar sem aparecer, sem equipamento caro e sem discurso de guru.

O que não dá é esperar coragem infinita para fazer a primeira publicação.

Comenta ""REAL"" se você quer começar do jeito possível, não do jeito perfeito.

#dozeroaoreal #rendacomhonestidade #infoproduto #marketingdigital #faceless #rendaextra #kiwify #conteudodigital","Comenta ""REAL"" se você quer começar do jeito possível, não do jeito perfeito.",#dozeroaoreal #rendacomhonestidade #infoproduto #marketingdigital #faceless #rendaextra #kiwify #conteudodigital,"Vídeo faceless com texto na tela, cortes rápidos e b-roll simples de computador/celular. Sem aparecer. Narrativa opcional ou áudio em alta baixo.",,pendente,,,
2026-12-13-stories,2026-12-13,12:30,stories,Bastidores / prova honesta,Evergreen de tráfego,Semana 17,"Bastidor da VSL: direto ao ponto, sem teatro de riqueza","Bastidor da VSL: direto ao ponto, sem teatro de riqueza","Por trás do guia existe uma escolha simples: clareza antes de hype.

Tema de hoje: Bastidor da VSL: direto ao ponto, sem teatro de riqueza.

O conteúdo foi pensado para ensinar a estrutura: plataformas, conteúdo faceless, copy, organização e checklist de ação.

Sem depoimento inventado. Sem print falso. Sem ""ganhe X por dia"". A ideia é ser útil sem vender ilusão.

Isso deixa a promessa menor — e a entrega mais limpa.

Quer ver o mapa completo? O Guia Do Zero ao Real está no link da bio.

#dozeroaoreal #rendacomhonestidade #infoproduto #marketingdigital #faceless #rendaextra #kiwify #conteudodigital",Quer ver o mapa completo? O Guia Do Zero ao Real está no link da bio.,#dozeroaoreal #rendacomhonestidade #infoproduto #marketingdigital #faceless #rendaextra #kiwify #conteudodigital,"Story único com bastidor + caixa de pergunta: ""qual etapa mais te trava?"".",2026-12-13-stories/2026-12-13-stories-1.jpg,pendente,,,
2026-12-14-estatico,2026-12-14,19:00,estatico,Venda direta honesta,Evergreen de tráfego,Semana 18,Quer começar hoje? O checkout está na bio,Quer começar hoje? O checkout está na bio,"A proposta é simples: um mapa prático para quem está começando sem nada.

Tema de hoje: Quer começar hoje? O checkout está na bio.

Dentro dele você encontra fundamentos, cadastro em plataformas, conteúdo faceless, noções de copy e organização financeira básica.

Não é uma fórmula mágica. É um roteiro para parar de ficar perdido na primeira tela.

Você olha, aplica no seu ritmo e decide se faz sentido. Tem garantia de 7 dias conforme o checkout.

Para começar com um passo a passo organizado, acesse o guia pelo link da bio.

#dozeroaoreal #rendacomhonestidade #infoproduto #marketingdigital #faceless #rendaextra #kiwify #conteudodigital","Para começar com um passo a passo organizado, acesse o guia pelo link da bio.",#dozeroaoreal #rendacomhonestidade #infoproduto #marketingdigital #faceless #rendaextra #kiwify #conteudodigital,"Print/nota visual estilo checklist, com 3 bullets curtos.",2026-12-14-estatico/2026-12-14-estatico-1.jpg,pendente,,,
2026-12-15-carrossel,2026-12-15,19:30,carrossel,Educativo,Evergreen de tráfego,Semana 18,A diferença entre conteúdo que ensina e conteúdo que só ocupa espaço,A diferença entre conteúdo que ensina e conteúdo que só ocupa espaço,"Começar do zero fica mais difícil quando você tenta aprender tudo ao mesmo tempo.

Tema de hoje: A diferença entre conteúdo que ensina e conteúdo que só ocupa espaço.

Pensa nisso como uma escada: primeiro você entende a base, depois monta a estrutura, depois publica, depois ajusta.

Quando você pula etapas, tudo parece confuso e qualquer ferramenta vira desculpa para travar.

A meta aqui é fazer o simples bem feito: um produto claro, uma oferta honesta e conteúdo constante.

Salva esse post e segue o @dozero.aoreal para aprender o caminho sem promessa falsa.

#dozeroaoreal #rendacomhonestidade #infoproduto #marketingdigital #faceless #rendaextra #kiwify #conteudodigital",Salva esse post e segue o @dozero.aoreal para aprender o caminho sem promessa falsa.,#dozeroaoreal #rendacomhonestidade #infoproduto #marketingdigital #faceless #rendaextra #kiwify #conteudodigital,Slide 1: título forte com fundo verde-noturno e palavra REAL em lima. Slides 2-6: um ponto por slide. Último slide: CTA para ver o guia no link da bio.,2026-12-15-carrossel/2026-12-15-carrossel-1.jpg;2026-12-15-carrossel/2026-12-15-carrossel-2.jpg;2026-12-15-carrossel/2026-12-15-carrossel-3.jpg;2026-12-15-carrossel/2026-12-15-carrossel-4.jpg;2026-12-15-carrossel/2026-12-15-carrossel-5.jpg;2026-12-15-carrossel/2026-12-15-carrossel-6.jpg,pendente,,,
2026-12-16-reels,2026-12-16,20:15,reels,Jornada,Evergreen de tráfego,Semana 18,O que eu faria se estivesse começando hoje sem dinheiro para investir,O que eu faria se estivesse começando hoje sem dinheiro para investir,"Nem todo bastidor é bonito, mas é nele que o negócio começa a ficar real.

Tema de hoje: O que eu faria se estivesse começando hoje sem dinheiro para investir.

Não é sobre fingir que está tudo pronto. É sobre documentar o processo e continuar mesmo quando ainda falta lapidar.

A vantagem de começar pequeno é que você consegue corrigir rápido, sem depender de equipe, estúdio ou orçamento.

Feito com honestidade ainda vence muita ideia perfeita que nunca sai do papel.

Se você também está começando, acompanha a jornada no @dozero.aoreal.

#dozeroaoreal #rendacomhonestidade #infoproduto #marketingdigital #faceless #rendaextra #kiwify #conteudodigital","Se você também está começando, acompanha a jornada no @dozero.aoreal.",#dozeroaoreal #rendacomhonestidade #infoproduto #marketingdigital #faceless #rendaextra #kiwify #conteudodigital,"Tela gravada mostrando checklist/rotina, com legendas grandes e ritmo rápido. Encerrar com CTA na bio.",,pendente,,,
2026-12-17-stories,2026-12-17,12:30,stories,Conexão,Evergreen de tráfego,Semana 18,"Se você sente que está atrasado, leia isso","Se você sente que está atrasado, leia isso","Você não precisa parecer expert para dar o primeiro passo com honestidade.

Tema de hoje: Se você sente que está atrasado, leia isso.

Se o seu ponto de partida parece ruim, isso não te elimina. Só define qual é o próximo passo.

Você pode começar sem aparecer, sem equipamento caro e sem discurso de guru.

O que não dá é esperar coragem infinita para fazer a primeira publicação.

Comenta ""REAL"" se você quer começar do jeito possível, não do jeito perfeito.

#dozeroaoreal #rendacomhonestidade #infoproduto #marketingdigital #faceless #rendaextra #kiwify #conteudodigital","Comenta ""REAL"" se você quer começar do jeito possível, não do jeito perfeito.",#dozeroaoreal #rendacomhonestidade #infoproduto #marketingdigital #faceless #rendaextra #kiwify #conteudodigital,"Antes/depois conceitual: ""antes: perdido / depois: com checklist"". CTA discreto.",2026-12-17-stories/2026-12-17-stories-1.jpg,pendente,,,
2026-12-18-estatico,2026-12-18,19:00,estatico,Bastidores / prova honesta,Evergreen de tráfego,Semana 18,"Como o guia foi organizado por etapas, não por promessa","Como o guia foi organizado por etapas, não por promessa","Um bastidor importante: esse projeto não usa promessa de resultado garantido.

Tema de hoje: Como o guia foi organizado por etapas, não por promessa.

O conteúdo foi pensado para ensinar a estrutura: plataformas, conteúdo faceless, copy, organização e checklist de ação.

Sem depoimento inventado. Sem print falso. Sem ""ganhe X por dia"". A ideia é ser útil sem vender ilusão.

Isso deixa a promessa menor — e a entrega mais limpa.

Quer ver o mapa completo? O Guia Do Zero ao Real está no link da bio.

#dozeroaoreal #rendacomhonestidade #infoproduto #marketingdigital #faceless #rendaextra #kiwify #conteudodigital",Quer ver o mapa completo? O Guia Do Zero ao Real está no link da bio.,#dozeroaoreal #rendacomhonestidade #infoproduto #marketingdigital #faceless #rendaextra #kiwify #conteudodigital,"Imagem única com frase forte central, logo discreta e CTA na legenda.",2026-12-18-estatico/2026-12-18-estatico-1.jpg,pendente,,,
